,type,feature_extractor,epoch,dataset,split,metric,value
1102,trained,unfrozen,22999,Qbert-v5,validation,auc,0
1103,trained,unfrozen,22999,Qbert-v5,validation,iou,0
1104,trained,unfrozen,23999,Phoenix-v5,train,loss,0.11041495792950566
1105,trained,unfrozen,23999,Phoenix-v5,train,accuracy,0
1106,trained,unfrozen,23999,Phoenix-v5,train,precision,0
1107,trained,unfrozen,23999,Phoenix-v5,train,recall,0
1108,trained,unfrozen,23999,Phoenix-v5,train,f1score,0
1109,trained,unfrozen,23999,Phoenix-v5,train,specificity,0
1110,trained,unfrozen,23999,Phoenix-v5,train,auc,0
1111,trained,unfrozen,23999,Phoenix-v5,train,iou,0
1112,trained,unfrozen,23999,Phoenix-v5,validation,loss,0.11073988978751004
1113,trained,unfrozen,23999,Phoenix-v5,validation,accuracy,0
1114,trained,unfrozen,23999,Phoenix-v5,validation,precision,0
1115,trained,unfrozen,23999,Phoenix-v5,validation,recall,0
1116,trained,unfrozen,23999,Phoenix-v5,validation,f1score,0
1117,trained,unfrozen,23999,Phoenix-v5,validation,specificity,0
1118,trained,unfrozen,23999,Phoenix-v5,validation,auc,0
1119,trained,unfrozen,23999,Phoenix-v5,validation,iou,0
1120,trained,unfrozen,23999,DemonAttack-v5,train,loss,0.05429233391843145
1121,trained,unfrozen,23999,DemonAttack-v5,train,accuracy,0
1122,trained,unfrozen,23999,DemonAttack-v5,train,precision,0
1123,trained,unfrozen,23999,DemonAttack-v5,train,recall,0
1124,trained,unfrozen,23999,DemonAttack-v5,train,f1score,0
1125,trained,unfrozen,23999,DemonAttack-v5,train,specificity,0
1126,trained,unfrozen,23999,DemonAttack-v5,train,auc,0
1127,trained,unfrozen,23999,DemonAttack-v5,train,iou,0
1128,trained,unfrozen,23999,DemonAttack-v5,validation,loss,0.05421283667985822
1129,trained,unfrozen,23999,DemonAttack-v5,validation,accuracy,0
1130,trained,unfrozen,23999,DemonAttack-v5,validation,precision,0
1131,trained,unfrozen,23999,DemonAttack-v5,validation,recall,0
1132,trained,unfrozen,23999,DemonAttack-v5,validation,f1score,0
1133,trained,unfrozen,23999,DemonAttack-v5,validation,specificity,0
1134,trained,unfrozen,23999,DemonAttack-v5,validation,auc,0
1135,trained,unfrozen,23999,DemonAttack-v5,validation,iou,0
1136,trained,unfrozen,23999,Qbert-v5,train,loss,0.20731439982256833
1137,trained,unfrozen,23999,Qbert-v5,train,accuracy,0
1138,trained,unfrozen,23999,Qbert-v5,train,precision,0
1139,trained,unfrozen,23999,Qbert-v5,train,recall,0
1140,trained,unfrozen,23999,Qbert-v5,train,f1score,0
1141,trained,unfrozen,23999,Qbert-v5,train,specificity,0
1142,trained,unfrozen,23999,Qbert-v5,train,auc,0
1143,trained,unfrozen,23999,Qbert-v5,train,iou,0
1144,trained,unfrozen,23999,Qbert-v5,validation,loss,0.20693193146815667
1145,trained,unfrozen,23999,Qbert-v5,validation,accuracy,0
1146,trained,unfrozen,23999,Qbert-v5,validation,precision,0
1147,trained,unfrozen,23999,Qbert-v5,validation,recall,0
1148,trained,unfrozen,23999,Qbert-v5,validation,f1score,0
1149,trained,unfrozen,23999,Qbert-v5,validation,specificity,0
1150,trained,unfrozen,23999,Qbert-v5,validation,auc,0
1151,trained,unfrozen,23999,Qbert-v5,validation,iou,0
1152,trained,unfrozen,24999,Phoenix-v5,train,loss,0.11046142057467827
1153,trained,unfrozen,24999,Phoenix-v5,train,accuracy,0
1154,trained,unfrozen,24999,Phoenix-v5,train,precision,0
1155,trained,unfrozen,24999,Phoenix-v5,train,recall,0
1156,trained,unfrozen,24999,Phoenix-v5,train,f1score,0
1157,trained,unfrozen,24999,Phoenix-v5,train,specificity,0
1158,trained,unfrozen,24999,Phoenix-v5,train,auc,0
1159,trained,unfrozen,24999,Phoenix-v5,train,iou,0
1160,trained,unfrozen,24999,Phoenix-v5,validation,loss,0.11082935123704374
1161,trained,unfrozen,24999,Phoenix-v5,validation,accuracy,0
1162,trained,unfrozen,24999,Phoenix-v5,validation,precision,0
1163,trained,unfrozen,24999,Phoenix-v5,validation,recall,0
1164,trained,unfrozen,24999,Phoenix-v5,validation,f1score,0
1165,trained,unfrozen,24999,Phoenix-v5,validation,specificity,0
1166,trained,unfrozen,24999,Phoenix-v5,validation,auc,0
1167,trained,unfrozen,24999,Phoenix-v5,validation,iou,0
1168,trained,unfrozen,24999,DemonAttack-v5,train,loss,0.0545536291833172
1169,trained,unfrozen,24999,DemonAttack-v5,train,accuracy,0
1170,trained,unfrozen,24999,DemonAttack-v5,train,precision,0
1171,trained,unfrozen,24999,DemonAttack-v5,train,recall,0
1172,trained,unfrozen,24999,DemonAttack-v5,train,f1score,0
1173,trained,unfrozen,24999,DemonAttack-v5,train,specificity,0
1174,trained,unfrozen,24999,DemonAttack-v5,train,auc,0
1175,trained,unfrozen,24999,DemonAttack-v5,train,iou,0
1176,trained,unfrozen,24999,DemonAttack-v5,validation,loss,0.05449874426277591
1177,trained,unfrozen,24999,DemonAttack-v5,validation,accuracy,0
1178,trained,unfrozen,24999,DemonAttack-v5,validation,precision,0
1179,trained,unfrozen,24999,DemonAttack-v5,validation,recall,0
1180,trained,unfrozen,24999,DemonAttack-v5,validation,f1score,0
1181,trained,unfrozen,24999,DemonAttack-v5,validation,specificity,0
1182,trained,unfrozen,24999,DemonAttack-v5,validation,auc,0
1183,trained,unfrozen,24999,DemonAttack-v5,validation,iou,0
1184,trained,unfrozen,24999,Qbert-v5,train,loss,0.20683762724565263
1185,trained,unfrozen,24999,Qbert-v5,train,accuracy,0
1186,trained,unfrozen,24999,Qbert-v5,train,precision,0
1187,trained,unfrozen,24999,Qbert-v5,train,recall,0
1188,trained,unfrozen,24999,Qbert-v5,train,f1score,0
1189,trained,unfrozen,24999,Qbert-v5,train,specificity,0
1190,trained,unfrozen,24999,Qbert-v5,train,auc,0
1191,trained,unfrozen,24999,Qbert-v5,train,iou,0
1192,trained,unfrozen,24999,Qbert-v5,validation,loss,0.20648176761773918
1193,trained,unfrozen,24999,Qbert-v5,validation,accuracy,0
1194,trained,unfrozen,24999,Qbert-v5,validation,precision,0
1195,trained,unfrozen,24999,Qbert-v5,validation,recall,0
1196,trained,unfrozen,24999,Qbert-v5,validation,f1score,0
1197,trained,unfrozen,24999,Qbert-v5,validation,specificity,0
1198,trained,unfrozen,24999,Qbert-v5,validation,auc,0
1199,trained,unfrozen,24999,Qbert-v5,validation,iou,0
1200,trained,unfrozen,25999,Phoenix-v5,train,loss,0.11034033387133727
1201,trained,unfrozen,25999,Phoenix-v5,train,accuracy,0
1202,trained,unfrozen,25999,Phoenix-v5,train,precision,0
1203,trained,unfrozen,25999,Phoenix-v5,train,recall,0
1204,trained,unfrozen,25999,Phoenix-v5,train,f1score,0
1205,trained,unfrozen,25999,Phoenix-v5,train,specificity,0
1206,trained,unfrozen,25999,Phoenix-v5,train,auc,0
1207,trained,unfrozen,25999,Phoenix-v5,train,iou,0
1208,trained,unfrozen,25999,Phoenix-v5,validation,loss,0.11069066438358277
1209,trained,unfrozen,25999,Phoenix-v5,validation,accuracy,0
1210,trained,unfrozen,25999,Phoenix-v5,validation,precision,0
1211,trained,unfrozen,25999,Phoenix-v5,validation,recall,0
1212,trained,unfrozen,25999,Phoenix-v5,validation,f1score,0
1213,trained,unfrozen,25999,Phoenix-v5,validation,specificity,0
1214,trained,unfrozen,25999,Phoenix-v5,validation,auc,0
1215,trained,unfrozen,25999,Phoenix-v5,validation,iou,0
1216,trained,unfrozen,25999,DemonAttack-v5,train,loss,0.054856900887882476
1217,trained,unfrozen,25999,DemonAttack-v5,train,accuracy,0
1218,trained,unfrozen,25999,DemonAttack-v5,train,precision,0
1219,trained,unfrozen,25999,DemonAttack-v5,train,recall,0
1220,trained,unfrozen,25999,DemonAttack-v5,train,f1score,0
1221,trained,unfrozen,25999,DemonAttack-v5,train,specificity,0
1222,trained,unfrozen,25999,DemonAttack-v5,train,auc,0
1223,trained,unfrozen,25999,DemonAttack-v5,train,iou,0
1224,trained,unfrozen,25999,DemonAttack-v5,validation,loss,0.054776609783441246
1225,trained,unfrozen,25999,DemonAttack-v5,validation,accuracy,0
1226,trained,unfrozen,25999,DemonAttack-v5,validation,precision,0
1227,trained,unfrozen,25999,DemonAttack-v5,validation,recall,0
1228,trained,unfrozen,25999,DemonAttack-v5,validation,f1score,0
1229,trained,unfrozen,25999,DemonAttack-v5,validation,specificity,0
1230,trained,unfrozen,25999,DemonAttack-v5,validation,auc,0
1231,trained,unfrozen,25999,DemonAttack-v5,validation,iou,0
1232,trained,unfrozen,25999,Qbert-v5,train,loss,0.206572703125394
1233,trained,unfrozen,25999,Qbert-v5,train,accuracy,0
1234,trained,unfrozen,25999,Qbert-v5,train,precision,0
1235,trained,unfrozen,25999,Qbert-v5,train,recall,0
1236,trained,unfrozen,25999,Qbert-v5,train,f1score,0
1237,trained,unfrozen,25999,Qbert-v5,train,specificity,0
1238,trained,unfrozen,25999,Qbert-v5,train,auc,0
1239,trained,unfrozen,25999,Qbert-v5,train,iou,0
1240,trained,unfrozen,25999,Qbert-v5,validation,loss,0.20620964971872477
1241,trained,unfrozen,25999,Qbert-v5,validation,accuracy,0
1242,trained,unfrozen,25999,Qbert-v5,validation,precision,0
1243,trained,unfrozen,25999,Qbert-v5,validation,recall,0
1244,trained,unfrozen,25999,Qbert-v5,validation,f1score,0
1245,trained,unfrozen,25999,Qbert-v5,validation,specificity,0
1246,trained,unfrozen,25999,Qbert-v5,validation,auc,0
1247,trained,unfrozen,25999,Qbert-v5,validation,iou,0
1248,trained,unfrozen,26999,Phoenix-v5,train,loss,0.11039469067169272
1249,trained,unfrozen,26999,Phoenix-v5,train,accuracy,0
1250,trained,unfrozen,26999,Phoenix-v5,train,precision,0
1251,trained,unfrozen,26999,Phoenix-v5,train,recall,0
1252,trained,unfrozen,26999,Phoenix-v5,train,f1score,0
1253,trained,unfrozen,26999,Phoenix-v5,train,specificity,0
1254,trained,unfrozen,26999,Phoenix-v5,train,auc,0
1255,trained,unfrozen,26999,Phoenix-v5,train,iou,0
1256,trained,unfrozen,26999,Phoenix-v5,validation,loss,0.11083723010960966
1257,trained,unfrozen,26999,Phoenix-v5,validation,accuracy,0
1258,trained,unfrozen,26999,Phoenix-v5,validation,precision,0
1259,trained,unfrozen,26999,Phoenix-v5,validation,recall,0
1260,trained,unfrozen,26999,Phoenix-v5,validation,f1score,0
1261,trained,unfrozen,26999,Phoenix-v5,validation,specificity,0
1262,trained,unfrozen,26999,Phoenix-v5,validation,auc,0
1263,trained,unfrozen,26999,Phoenix-v5,validation,iou,0
1264,trained,unfrozen,26999,DemonAttack-v5,train,loss,0.05490464872205909
1265,trained,unfrozen,26999,DemonAttack-v5,train,accuracy,0
1266,trained,unfrozen,26999,DemonAttack-v5,train,precision,0
1267,trained,unfrozen,26999,DemonAttack-v5,train,recall,0
1268,trained,unfrozen,26999,DemonAttack-v5,train,f1score,0
1269,trained,unfrozen,26999,DemonAttack-v5,train,specificity,0
1270,trained,unfrozen,26999,DemonAttack-v5,train,auc,0
1271,trained,unfrozen,26999,DemonAttack-v5,train,iou,0
1272,trained,unfrozen,26999,DemonAttack-v5,validation,loss,0.05482297663537549
1273,trained,unfrozen,26999,DemonAttack-v5,validation,accuracy,0
1274,trained,unfrozen,26999,DemonAttack-v5,validation,precision,0
1275,trained,unfrozen,26999,DemonAttack-v5,validation,recall,0
1276,trained,unfrozen,26999,DemonAttack-v5,validation,f1score,0
1277,trained,unfrozen,26999,DemonAttack-v5,validation,specificity,0
1278,trained,unfrozen,26999,DemonAttack-v5,validation,auc,0
1279,trained,unfrozen,26999,DemonAttack-v5,validation,iou,0
1280,trained,unfrozen,26999,Qbert-v5,train,loss,0.20646630532493002
1281,trained,unfrozen,26999,Qbert-v5,train,accuracy,0
1282,trained,unfrozen,26999,Qbert-v5,train,precision,0
1283,trained,unfrozen,26999,Qbert-v5,train,recall,0
1284,trained,unfrozen,26999,Qbert-v5,train,f1score,0
1285,trained,unfrozen,26999,Qbert-v5,train,specificity,0
1286,trained,unfrozen,26999,Qbert-v5,train,auc,0
1287,trained,unfrozen,26999,Qbert-v5,train,iou,0
1288,trained,unfrozen,26999,Qbert-v5,validation,loss,0.2061211842757005
1289,trained,unfrozen,26999,Qbert-v5,validation,accuracy,0
1290,trained,unfrozen,26999,Qbert-v5,validation,precision,0
1291,trained,unfrozen,26999,Qbert-v5,validation,recall,0
1292,trained,unfrozen,26999,Qbert-v5,validation,f1score,0
1293,trained,unfrozen,26999,Qbert-v5,validation,specificity,0
1294,trained,unfrozen,26999,Qbert-v5,validation,auc,0
1295,trained,unfrozen,26999,Qbert-v5,validation,iou,0
1296,trained,unfrozen,27999,Phoenix-v5,train,loss,0.11039330914852176
1297,trained,unfrozen,27999,Phoenix-v5,train,accuracy,0
1298,trained,unfrozen,27999,Phoenix-v5,train,precision,0
1299,trained,unfrozen,27999,Phoenix-v5,train,recall,0
1300,trained,unfrozen,27999,Phoenix-v5,train,f1score,0
1301,trained,unfrozen,27999,Phoenix-v5,train,specificity,0
1302,trained,unfrozen,27999,Phoenix-v5,train,auc,0
1303,trained,unfrozen,27999,Phoenix-v5,train,iou,0
1304,trained,unfrozen,27999,Phoenix-v5,validation,loss,0.110900639439933
1305,trained,unfrozen,27999,Phoenix-v5,validation,accuracy,0
1306,trained,unfrozen,27999,Phoenix-v5,validation,precision,0
1307,trained,unfrozen,27999,Phoenix-v5,validation,recall,0
1308,trained,unfrozen,27999,Phoenix-v5,validation,f1score,0
1309,trained,unfrozen,27999,Phoenix-v5,validation,specificity,0
1310,trained,unfrozen,27999,Phoenix-v5,validation,auc,0
1311,trained,unfrozen,27999,Phoenix-v5,validation,iou,0
1312,trained,unfrozen,27999,DemonAttack-v5,train,loss,0.05506379308418832
1313,trained,unfrozen,27999,DemonAttack-v5,train,accuracy,0
1314,trained,unfrozen,27999,DemonAttack-v5,train,precision,0
1315,trained,unfrozen,27999,DemonAttack-v5,train,recall,0
1316,trained,unfrozen,27999,DemonAttack-v5,train,f1score,0
1317,trained,unfrozen,27999,DemonAttack-v5,train,specificity,0
1318,trained,unfrozen,27999,DemonAttack-v5,train,auc,0
1319,trained,unfrozen,27999,DemonAttack-v5,train,iou,0
1320,trained,unfrozen,27999,DemonAttack-v5,validation,loss,0.05498219318163227
1321,trained,unfrozen,27999,DemonAttack-v5,validation,accuracy,0
1322,trained,unfrozen,27999,DemonAttack-v5,validation,precision,0
1323,trained,unfrozen,27999,DemonAttack-v5,validation,recall,0
1324,trained,unfrozen,27999,DemonAttack-v5,validation,f1score,0
1325,trained,unfrozen,27999,DemonAttack-v5,validation,specificity,0
1326,trained,unfrozen,27999,DemonAttack-v5,validation,auc,0
1327,trained,unfrozen,27999,DemonAttack-v5,validation,iou,0
1328,trained,unfrozen,27999,Qbert-v5,train,loss,0.2060531419504103
1329,trained,unfrozen,27999,Qbert-v5,train,accuracy,0
1330,trained,unfrozen,27999,Qbert-v5,train,precision,0
1331,trained,unfrozen,27999,Qbert-v5,train,recall,0
1332,trained,unfrozen,27999,Qbert-v5,train,f1score,0
1333,trained,unfrozen,27999,Qbert-v5,train,specificity,0
1334,trained,unfrozen,27999,Qbert-v5,train,auc,0
1335,trained,unfrozen,27999,Qbert-v5,train,iou,0
1336,trained,unfrozen,27999,Qbert-v5,validation,loss,0.20568635028142196
1337,trained,unfrozen,27999,Qbert-v5,validation,accuracy,0
1338,trained,unfrozen,27999,Qbert-v5,validation,precision,0
1339,trained,unfrozen,27999,Qbert-v5,validation,recall,0
1340,trained,unfrozen,27999,Qbert-v5,validation,f1score,0
1341,trained,unfrozen,27999,Qbert-v5,validation,specificity,0
1342,trained,unfrozen,27999,Qbert-v5,validation,auc,0
1343,trained,unfrozen,27999,Qbert-v5,validation,iou,0
1344,trained,unfrozen,28999,Phoenix-v5,train,loss,0.11053778915831694
1345,trained,unfrozen,28999,Phoenix-v5,train,accuracy,0
1346,trained,unfrozen,28999,Phoenix-v5,train,precision,0
1347,trained,unfrozen,28999,Phoenix-v5,train,recall,0
1348,trained,unfrozen,28999,Phoenix-v5,train,f1score,0
1349,trained,unfrozen,28999,Phoenix-v5,train,specificity,0
1350,trained,unfrozen,28999,Phoenix-v5,train,auc,0
1351,trained,unfrozen,28999,Phoenix-v5,train,iou,0
1352,trained,unfrozen,28999,Phoenix-v5,validation,loss,0.1107970237499103
1353,trained,unfrozen,28999,Phoenix-v5,validation,accuracy,0
1354,trained,unfrozen,28999,Phoenix-v5,validation,precision,0
1355,trained,unfrozen,28999,Phoenix-v5,validation,recall,0
1356,trained,unfrozen,28999,Phoenix-v5,validation,f1score,0
1357,trained,unfrozen,28999,Phoenix-v5,validation,specificity,0
1358,trained,unfrozen,28999,Phoenix-v5,validation,auc,0
1359,trained,unfrozen,28999,Phoenix-v5,validation,iou,0
1360,trained,unfrozen,28999,DemonAttack-v5,train,loss,0.05519145078024116
1361,trained,unfrozen,28999,DemonAttack-v5,train,accuracy,0
1362,trained,unfrozen,28999,DemonAttack-v5,train,precision,0
1363,trained,unfrozen,28999,DemonAttack-v5,train,recall,0
1364,trained,unfrozen,28999,DemonAttack-v5,train,f1score,0
1365,trained,unfrozen,28999,DemonAttack-v5,train,specificity,0
1366,trained,unfrozen,28999,DemonAttack-v5,train,auc,0
1367,trained,unfrozen,28999,DemonAttack-v5,train,iou,0
1368,trained,unfrozen,28999,DemonAttack-v5,validation,loss,0.055123180203454594
1369,trained,unfrozen,28999,DemonAttack-v5,validation,accuracy,0
1370,trained,unfrozen,28999,DemonAttack-v5,validation,precision,0
1371,trained,unfrozen,28999,DemonAttack-v5,validation,recall,0
1372,trained,unfrozen,28999,DemonAttack-v5,validation,f1score,0
1373,trained,unfrozen,28999,DemonAttack-v5,validation,specificity,0
1374,trained,unfrozen,28999,DemonAttack-v5,validation,auc,0
1375,trained,unfrozen,28999,DemonAttack-v5,validation,iou,0
1376,trained,unfrozen,28999,Qbert-v5,train,loss,0.2057722695891001
1377,trained,unfrozen,28999,Qbert-v5,train,accuracy,0
1378,trained,unfrozen,28999,Qbert-v5,train,precision,0
1379,trained,unfrozen,28999,Qbert-v5,train,recall,0
1380,trained,unfrozen,28999,Qbert-v5,train,f1score,0
1381,trained,unfrozen,28999,Qbert-v5,train,specificity,0
1382,trained,unfrozen,28999,Qbert-v5,train,auc,0
1383,trained,unfrozen,28999,Qbert-v5,train,iou,0
1384,trained,unfrozen,28999,Qbert-v5,validation,loss,0.2054195422392625
1385,trained,unfrozen,28999,Qbert-v5,validation,accuracy,0
1386,trained,unfrozen,28999,Qbert-v5,validation,precision,0
1387,trained,unfrozen,28999,Qbert-v5,validation,recall,0
1388,trained,unfrozen,28999,Qbert-v5,validation,f1score,0
1389,trained,unfrozen,28999,Qbert-v5,validation,specificity,0
1390,trained,unfrozen,28999,Qbert-v5,validation,auc,0
1391,trained,unfrozen,28999,Qbert-v5,validation,iou,0
1392,trained,unfrozen,29999,Phoenix-v5,train,loss,0.11039392012557965
1393,trained,unfrozen,29999,Phoenix-v5,train,accuracy,0
1394,trained,unfrozen,29999,Phoenix-v5,train,precision,0
1395,trained,unfrozen,29999,Phoenix-v5,train,recall,0
1396,trained,unfrozen,29999,Phoenix-v5,train,f1score,0
1397,trained,unfrozen,29999,Phoenix-v5,train,specificity,0
1398,trained,unfrozen,29999,Phoenix-v5,train,auc,0
1399,trained,unfrozen,29999,Phoenix-v5,train,iou,0
1400,trained,unfrozen,29999,Phoenix-v5,validation,loss,0.11072254600003362
1401,trained,unfrozen,29999,Phoenix-v5,validation,accuracy,0
1402,trained,unfrozen,29999,Phoenix-v5,validation,precision,0
1403,trained,unfrozen,29999,Phoenix-v5,validation,recall,0
1404,trained,unfrozen,29999,Phoenix-v5,validation,f1score,0
1405,trained,unfrozen,29999,Phoenix-v5,validation,specificity,0
1406,trained,unfrozen,29999,Phoenix-v5,validation,auc,0
1407,trained,unfrozen,29999,Phoenix-v5,validation,iou,0
1408,trained,unfrozen,29999,DemonAttack-v5,train,loss,0.05517336565219326
1409,trained,unfrozen,29999,DemonAttack-v5,train,accuracy,0
1410,trained,unfrozen,29999,DemonAttack-v5,train,precision,0
1411,trained,unfrozen,29999,DemonAttack-v5,train,recall,0
1412,trained,unfrozen,29999,DemonAttack-v5,train,f1score,0
1413,trained,unfrozen,29999,DemonAttack-v5,train,specificity,0
1414,trained,unfrozen,29999,DemonAttack-v5,train,auc,0
1415,trained,unfrozen,29999,DemonAttack-v5,train,iou,0
1416,trained,unfrozen,29999,DemonAttack-v5,validation,loss,0.05510275532871905
1417,trained,unfrozen,29999,DemonAttack-v5,validation,accuracy,0
1418,trained,unfrozen,29999,DemonAttack-v5,validation,precision,0
1419,trained,unfrozen,29999,DemonAttack-v5,validation,recall,0
1420,trained,unfrozen,29999,DemonAttack-v5,validation,f1score,0
1421,trained,unfrozen,29999,DemonAttack-v5,validation,specificity,0
1422,trained,unfrozen,29999,DemonAttack-v5,validation,auc,0
1423,trained,unfrozen,29999,DemonAttack-v5,validation,iou,0
1424,trained,unfrozen,29999,Qbert-v5,train,loss,0.20588388524115317
1425,trained,unfrozen,29999,Qbert-v5,train,accuracy,0
1426,trained,unfrozen,29999,Qbert-v5,train,precision,0
1427,trained,unfrozen,29999,Qbert-v5,train,recall,0
1428,trained,unfrozen,29999,Qbert-v5,train,f1score,0
1429,trained,unfrozen,29999,Qbert-v5,train,specificity,0
1430,trained,unfrozen,29999,Qbert-v5,train,auc,0
1431,trained,unfrozen,29999,Qbert-v5,train,iou,0
1432,trained,unfrozen,29999,Qbert-v5,validation,loss,0.20552341181498307
1433,trained,unfrozen,29999,Qbert-v5,validation,accuracy,0
1434,trained,unfrozen,29999,Qbert-v5,validation,precision,0
1435,trained,unfrozen,29999,Qbert-v5,validation,recall,0
1436,trained,unfrozen,29999,Qbert-v5,validation,f1score,0
1437,trained,unfrozen,29999,Qbert-v5,validation,specificity,0
1438,trained,unfrozen,29999,Qbert-v5,validation,auc,0
1439,trained,unfrozen,29999,Qbert-v5,validation,iou,0
1440,trained,unfrozen,30999,Phoenix-v5,train,loss,0.11062686572315193
1441,trained,unfrozen,30999,Phoenix-v5,train,accuracy,0
1442,trained,unfrozen,30999,Phoenix-v5,train,precision,0
1443,trained,unfrozen,30999,Phoenix-v5,train,recall,0
1444,trained,unfrozen,30999,Phoenix-v5,train,f1score,0
1445,trained,unfrozen,30999,Phoenix-v5,train,specificity,0
1446,trained,unfrozen,30999,Phoenix-v5,train,auc,0
1447,trained,unfrozen,30999,Phoenix-v5,train,iou,0
1448,trained,unfrozen,30999,Phoenix-v5,validation,loss,0.11107962380629033
1449,trained,unfrozen,30999,Phoenix-v5,validation,accuracy,0
1450,trained,unfrozen,30999,Phoenix-v5,validation,precision,0
1451,trained,unfrozen,30999,Phoenix-v5,validation,recall,0
1452,trained,unfrozen,30999,Phoenix-v5,validation,f1score,0
1453,trained,unfrozen,30999,Phoenix-v5,validation,specificity,0
1454,trained,unfrozen,30999,Phoenix-v5,validation,auc,0
1455,trained,unfrozen,30999,Phoenix-v5,validation,iou,0
1456,trained,unfrozen,30999,DemonAttack-v5,train,loss,0.055478933620442365
1457,trained,unfrozen,30999,DemonAttack-v5,train,accuracy,0
1458,trained,unfrozen,30999,DemonAttack-v5,train,precision,0
1459,trained,unfrozen,30999,DemonAttack-v5,train,recall,0
1460,trained,unfrozen,30999,DemonAttack-v5,train,f1score,0
1461,trained,unfrozen,30999,DemonAttack-v5,train,specificity,0
1462,trained,unfrozen,30999,DemonAttack-v5,train,auc,0
1463,trained,unfrozen,30999,DemonAttack-v5,train,iou,0
1464,trained,unfrozen,30999,DemonAttack-v5,validation,loss,0.05542343629288002
1465,trained,unfrozen,30999,DemonAttack-v5,validation,accuracy,0
1466,trained,unfrozen,30999,DemonAttack-v5,validation,precision,0
1467,trained,unfrozen,30999,DemonAttack-v5,validation,recall,0
1468,trained,unfrozen,30999,DemonAttack-v5,validation,f1score,0
1469,trained,unfrozen,30999,DemonAttack-v5,validation,specificity,0
1470,trained,unfrozen,30999,DemonAttack-v5,validation,auc,0
1471,trained,unfrozen,30999,DemonAttack-v5,validation,iou,0
1472,trained,unfrozen,30999,Qbert-v5,train,loss,0.20667510252431553
1473,trained,unfrozen,30999,Qbert-v5,train,accuracy,0
1474,trained,unfrozen,30999,Qbert-v5,train,precision,0
1475,trained,unfrozen,30999,Qbert-v5,train,recall,0
1476,trained,unfrozen,30999,Qbert-v5,train,f1score,0
1477,trained,unfrozen,30999,Qbert-v5,train,specificity,0
1478,trained,unfrozen,30999,Qbert-v5,train,auc,0
1479,trained,unfrozen,30999,Qbert-v5,train,iou,0
1480,trained,unfrozen,30999,Qbert-v5,validation,loss,0.2063029733987955
1481,trained,unfrozen,30999,Qbert-v5,validation,accuracy,0
1482,trained,unfrozen,30999,Qbert-v5,validation,precision,0
1483,trained,unfrozen,30999,Qbert-v5,validation,recall,0
1484,trained,unfrozen,30999,Qbert-v5,validation,f1score,0
1485,trained,unfrozen,30999,Qbert-v5,validation,specificity,0
1486,trained,unfrozen,30999,Qbert-v5,validation,auc,0
1487,trained,unfrozen,30999,Qbert-v5,validation,iou,0
1488,trained,unfrozen,31999,Phoenix-v5,train,loss,0.11084551367128319
1489,trained,unfrozen,31999,Phoenix-v5,train,accuracy,0
1490,trained,unfrozen,31999,Phoenix-v5,train,precision,0
1491,trained,unfrozen,31999,Phoenix-v5,train,recall,0
1492,trained,unfrozen,31999,Phoenix-v5,train,f1score,0
1493,trained,unfrozen,31999,Phoenix-v5,train,specificity,0
1494,trained,unfrozen,31999,Phoenix-v5,train,auc,0
1495,trained,unfrozen,31999,Phoenix-v5,train,iou,0
1496,trained,unfrozen,31999,Phoenix-v5,validation,loss,0.11124349921010435
1497,trained,unfrozen,31999,Phoenix-v5,validation,accuracy,0
1498,trained,unfrozen,31999,Phoenix-v5,validation,precision,0
1499,trained,unfrozen,31999,Phoenix-v5,validation,recall,0
1500,trained,unfrozen,31999,Phoenix-v5,validation,f1score,0
1501,trained,unfrozen,31999,Phoenix-v5,validation,specificity,0
1502,trained,unfrozen,31999,Phoenix-v5,validation,auc,0
1503,trained,unfrozen,31999,Phoenix-v5,validation,iou,0
1504,trained,unfrozen,31999,DemonAttack-v5,train,loss,0.055635872439890315
1505,trained,unfrozen,31999,DemonAttack-v5,train,accuracy,0
1506,trained,unfrozen,31999,DemonAttack-v5,train,precision,0
1507,trained,unfrozen,31999,DemonAttack-v5,train,recall,0
1508,trained,unfrozen,31999,DemonAttack-v5,train,f1score,0
1509,trained,unfrozen,31999,DemonAttack-v5,train,specificity,0
1510,trained,unfrozen,31999,DemonAttack-v5,train,auc,0
1511,trained,unfrozen,31999,DemonAttack-v5,train,iou,0
1512,trained,unfrozen,31999,DemonAttack-v5,validation,loss,0.05556141558877179
1513,trained,unfrozen,31999,DemonAttack-v5,validation,accuracy,0
1514,trained,unfrozen,31999,DemonAttack-v5,validation,precision,0
1515,trained,unfrozen,31999,DemonAttack-v5,validation,recall,0
1516,trained,unfrozen,31999,DemonAttack-v5,validation,f1score,0
1517,trained,unfrozen,31999,DemonAttack-v5,validation,specificity,0
1518,trained,unfrozen,31999,DemonAttack-v5,validation,auc,0
1519,trained,unfrozen,31999,DemonAttack-v5,validation,iou,0
1520,trained,unfrozen,31999,Qbert-v5,train,loss,0.20607992414111798
1521,trained,unfrozen,31999,Qbert-v5,train,accuracy,0
1522,trained,unfrozen,31999,Qbert-v5,train,precision,0
1523,trained,unfrozen,31999,Qbert-v5,train,recall,0
1524,trained,unfrozen,31999,Qbert-v5,train,f1score,0
1525,trained,unfrozen,31999,Qbert-v5,train,specificity,0
1526,trained,unfrozen,31999,Qbert-v5,train,auc,0
